CustomerID,InvoiceNo,Country,total_factura,gasto_historico_GBP,total_facturas_cliente
15651,574086,United Kingdom,304.78,646.3,3
17545,573068,United Kingdom,122.68,645.96,3
17545,573075,United Kingdom,179.14,645.96,3
17545,573038,United Kingdom,344.14,645.96,3
14855,561603,United Kingdom,306.35,645.65,2
14855,563175,United Kingdom,339.3,645.65,2
12719,569686,France,283.6,644.95,2
12719,580509,France,361.35,644.95,2
17312,561035,United Kingdom,244.8,644.3,3
17312,559361,United Kingdom,253.7,644.3,3
17312,558765,United Kingdom,145.8,644.3,3
16431,544068,United Kingdom,74.34,642.81,3
16431,544067,United Kingdom,269.59,642.81,3
16431,552651,United Kingdom,298.88,642.81,3
14020,566444,United Kingdom,331.14,642.8,2
14020,578109,United Kingdom,311.66,642.8,2
13034,537205,United Kingdom,165.86,642.77,2
13034,571273,United Kingdom,476.91,642.77,2
15384,538968,United Kingdom,303.57,642.41,2
15384,557852,United Kingdom,338.84,642.41,2
17046,559027,United Kingdom,642.02,642.02,1
15297,570010,United Kingdom,230.46,641.94,3
15297,575660,United Kingdom,149.8,641.94,3
15297,579507,United Kingdom,261.68,641.94,3
12365,544574,Cyprus,320.69,641.38,2
12365,544578,Cyprus,320.69,641.38,2
12624,556886,France,299.94,641.13,2
12624,564531,France,341.19,641.13,2
13417,553720,United Kingdom,236.0,640.83,2
13417,580540,United Kingdom,404.83,640.83,2
13318,574047,United Kingdom,302.96,640.76,3
13318,580436,United Kingdom,186.96,640.76,3
13318,581461,United Kingdom,150.84,640.76,3
12631,571053,Finland,640.5,640.5,1
14301,563227,United Kingdom,640.14,640.14,1
15919,537265,United Kingdom,270.72,639.89,2
15919,577473,United Kingdom,369.17,639.89,2
17515,542121,United Kingdom,231.48,639.02,4
17515,546771,United Kingdom,200.7,639.02,4
17515,553515,United Kingdom,139.19,639.02,4
17515,575090,United Kingdom,67.65,639.02,4
18160,554281,United Kingdom,318.55,638.06,2
18160,571103,United Kingdom,319.51,638.06,2
14754,544280,United Kingdom,228.27,638.05,2
14754,572837,United Kingdom,409.78,638.05,2
14664,574726,United Kingdom,389.04,637.89,2
14664,577410,United Kingdom,248.85,637.89,2
14128,548005,United Kingdom,305.54,637.5,2
14128,570293,United Kingdom,331.96,637.5,2
14481,545018,United Kingdom,302.86,636.51,2
14481,558295,United Kingdom,333.65,636.51,2
15829,560930,United Kingdom,325.44,636.14,2
15829,565204,United Kingdom,310.7,636.14,2
15773,580490,United Kingdom,635.68,635.68,1
14000,553007,United Kingdom,635.66,635.66,1
16139,553421,United Kingdom,139.8,635.41,3
16139,563847,United Kingdom,166.57,635.41,3
16139,577602,United Kingdom,329.04,635.41,3
17985,577056,United Kingdom,634.95,634.95,1
13892,549248,United Kingdom,54.52,632.97,4
13892,571550,United Kingdom,176.04,632.97,4
13892,569903,United Kingdom,341.21,632.97,4
13892,575946,United Kingdom,61.2,632.97,4
14220,539313,United Kingdom,312.98,632.4,2
14220,549119,United Kingdom,319.42,632.4,2
16306,537635,United Kingdom,68.1,632.27,6
16306,540387,United Kingdom,175.15,632.27,6
16306,543651,United Kingdom,335.3,632.27,6
16306,544147,United Kingdom,10.82,632.27,6
16306,544430,United Kingdom,5.1,632.27,6
16306,552573,United Kingdom,37.8,632.27,6
18183,546165,United Kingdom,312.8,632.07,2
18183,551161,United Kingdom,319.27,632.07,2
13822,573405,United Kingdom,468.38,632.0,2
13822,580431,United Kingdom,163.62,632.0,2
14021,547949,United Kingdom,198.9,631.9,3
14021,552969,United Kingdom,302.8,631.9,3
14021,559332,United Kingdom,130.2,631.9,3
15244,549015,United Kingdom,297.94,631.57,2
15244,569662,United Kingdom,333.63,631.57,2
13539,543131,United Kingdom,164.1,631.34,3
13539,549957,United Kingdom,151.55,631.34,3
13539,566783,United Kingdom,315.69,631.34,3
17990,539716,United Kingdom,148.0,630.84,3
17990,538596,United Kingdom,168.0,630.84,3
17990,550315,United Kingdom,314.84,630.84,3
13046,547021,United Kingdom,197.72,629.31,2
13046,575183,United Kingdom,431.59,629.31,2
13525,549020,United Kingdom,282.88,628.78,2
13525,578785,United Kingdom,345.9,628.78,2
14687,564434,United Kingdom,628.38,628.38,1
16022,547663,United Kingdom,628.28,628.28,1
15028,537371,United Kingdom,185.97,627.13,4
15028,573183,United Kingdom,307.71,627.13,4
15028,573196,United Kingdom,18.75,627.13,4
15028,580074,United Kingdom,114.7,627.13,4
13546,554202,United Kingdom,188.16,626.99,3
13546,571476,United Kingdom,230.12,626.99,3
13546,578953,United Kingdom,208.71,626.99,3
15402,554937,United Kingdom,440.99,626.77,2
15402,559988,United Kingdom,185.78,626.77,2
14036,545073,United Kingdom,626.65,626.65,1
13914,574302,United Kingdom,321.07,626.45,2
13914,579087,United Kingdom,305.38,626.45,2
14382,576076,United Kingdom,626.07,626.07,1
16750,550965,United Kingdom,118.7,623.93,5
16750,561382,United Kingdom,199.04,623.93,5
16750,562924,United Kingdom,98.38,623.93,5
16750,568542,United Kingdom,93.07,623.93,5
16750,572862,United Kingdom,114.74,623.93,5
16718,537153,United Kingdom,623.75,623.75,1
12649,552844,Germany,375.0,623.51,3
12649,564337,Germany,233.21,623.51,3
12649,564338,Germany,15.3,623.51,3
15147,549984,United Kingdom,623.5,623.5,1
13368,540279,United Kingdom,35.4,623.4,2
13368,547888,United Kingdom,588.0,623.4,2
15258,552192,United Kingdom,315.66,623.16,2
15258,558035,United Kingdom,307.5,623.16,2
17499,544692,United Kingdom,622.88,622.88,1
15182,546748,United Kingdom,370.48,622.85,2
15182,559469,United Kingdom,252.37,622.85,2
17460,536585,United Kingdom,19.9,622.43,6
17460,536781,United Kingdom,50.4,622.43,6
17460,542108,United Kingdom,133.5,622.43,6
17460,546776,United Kingdom,138.88,622.43,6
17460,551383,United Kingdom,119.9,622.43,6
17460,565778,United Kingdom,159.85,622.43,6
15768,551347,United Kingdom,354.35,621.83,3
15768,553932,United Kingdom,124.8,621.83,3
15768,563381,United Kingdom,142.68,621.83,3
18217,569036,United Kingdom,317.9,621.75,2
18217,575624,United Kingdom,303.85,621.75,2
16915,545229,United Kingdom,54.3,621.68,6
16915,548991,United Kingdom,112.49,621.68,6
16915,562349,United Kingdom,173.7,621.68,6
16915,557970,United Kingdom,41.9,621.68,6
16915,572912,United Kingdom,129.61,621.68,6
16915,579865,United Kingdom,109.68,621.68,6
17640,566618,United Kingdom,621.66,621.66,1
14152,550639,United Kingdom,314.51,621.29,2
14152,568169,United Kingdom,306.78,621.29,2
13402,536819,United Kingdom,308.28,621.23,2
13402,562387,United Kingdom,312.95,621.23,2
16141,566399,United Kingdom,620.4,620.4,1
12667,570875,Finland,620.13,620.13,1
14529,563922,United Kingdom,135.24,620.04,3
14529,570455,United Kingdom,261.62,620.04,3
14529,568066,United Kingdom,223.18,620.04,3
13493,546134,Switzerland,439.28,618.63,2
13493,545034,Switzerland,179.35,618.63,2
16613,569148,United Kingdom,618.59,618.59,1
13145,536835,United Kingdom,295.0,618.52,4
13145,562446,United Kingdom,118.8,618.52,4
13145,566083,United Kingdom,85.92,618.52,4
13145,573532,United Kingdom,118.8,618.52,4
12596,549682,Spain,269.95,618.27,2
12596,571851,Spain,348.32,618.27,2
16134,539018,United Kingdom,283.53,618.09,2
13301,544454,United Kingdom,173.91,618.09,4
13301,551520,United Kingdom,153.86,618.09,4
13301,558875,United Kingdom,153.13,618.09,4
13301,564718,United Kingdom,137.19,618.09,4
16134,577160,United Kingdom,334.56,618.09,2
14593,554603,United Kingdom,219.77,617.99,3
14593,554617,United Kingdom,119.82,617.99,3
14593,577297,United Kingdom,278.4,617.99,3
14377,547371,United Kingdom,314.6,617.05,2
14377,555241,United Kingdom,302.45,617.05,2
16442,538709,United Kingdom,151.66,616.79,3
16442,551056,United Kingdom,285.37,616.79,3
16442,581310,United Kingdom,179.76,616.79,3
16311,572218,United Kingdom,401.55,616.26,2
16311,577811,United Kingdom,214.71,616.26,2
14905,550701,United Kingdom,308.55,616.15,2
14905,559006,United Kingdom,307.6,616.15,2
16005,546502,United Kingdom,177.59,615.39,4
16005,556413,United Kingdom,120.49,615.39,4
16005,578946,United Kingdom,145.83,615.39,4
16005,578944,United Kingdom,171.48,615.39,4
15275,573992,United Kingdom,615.14,615.14,1
16566,544441,United Kingdom,94.9,614.66,5
16566,557766,United Kingdom,183.76,614.66,5
16566,555001,United Kingdom,185.22,614.66,5
16566,571122,United Kingdom,38.4,614.66,5
16566,578634,United Kingdom,112.38,614.66,5
16116,552950,United Kingdom,612.78,612.78,1
12513,563753,France,612.29,612.29,1
18149,546382,United Kingdom,227.78,612.08,3
18149,552284,United Kingdom,321.9,612.08,3
18149,572036,United Kingdom,62.4,612.08,3
15232,560979,United Kingdom,310.36,612.06,2
15232,563721,United Kingdom,301.7,612.06,2
15645,577695,United Kingdom,612.01,612.01,1
16109,543198,United Kingdom,315.0,611.88,2
16109,551884,United Kingdom,296.88,611.88,2
16763,554636,United Kingdom,611.85,611.85,1
13731,549188,United Kingdom,308.12,610.59,2
13731,551850,United Kingdom,302.47,610.59,2
12673,541277,Germany,220.9,610.52,2
12673,580512,Germany,389.62,610.52,2
15795,559866,United Kingdom,610.01,610.01,1
13357,547867,United Kingdom,609.95,609.95,1
14636,546686,United Kingdom,300.19,609.85,2
14636,574300,United Kingdom,309.66,609.85,2
13933,560034,United Kingdom,300.99,608.79,2
13933,564055,United Kingdom,307.8,608.79,2
12933,545276,United Kingdom,110.75,607.53,3
12933,557639,United Kingdom,246.74,607.53,3
12933,576614,United Kingdom,250.04,607.53,3
15573,566851,United Kingdom,410.7,607.45,2
15573,575034,United Kingdom,196.75,607.45,2
17119,570555,United Kingdom,547.25,606.91,2
17119,580962,United Kingdom,59.66,606.91,2
14710,570653,United Kingdom,172.91,606.13,4
14710,573364,United Kingdom,146.32,606.13,4
14710,578829,United Kingdom,54.81,606.13,4
14710,577507,United Kingdom,232.09,606.13,4
17849,540630,United Kingdom,217.75,605.8,4
17849,543294,United Kingdom,127.35,605.8,4
17849,551980,United Kingdom,109.25,605.8,4
17849,547171,United Kingdom,151.45,605.8,4
14133,542470,United Kingdom,318.0,605.64,3
14133,562050,United Kingdom,19.92,605.64,3
14133,562049,United Kingdom,267.72,605.64,3
13888,551986,United Kingdom,239.52,605.63,2
13888,563104,United Kingdom,366.11,605.63,2
17507,543162,United Kingdom,340.56,605.58,2
17507,547490,United Kingdom,265.02,605.58,2
13233,540477,United Kingdom,304.24,605.12,2
13233,568318,United Kingdom,300.88,605.12,2
14323,550251,United Kingdom,299.82,605.06,2
14323,563534,United Kingdom,305.24,605.06,2
13558,569219,United Kingdom,201.99,605.06,4
13558,570211,United Kingdom,121.26,605.06,4
13558,580397,United Kingdom,122.68,605.06,4
13558,576687,United Kingdom,159.13,605.06,4
14675,578255,United Kingdom,604.75,604.75,1
17664,552835,United Kingdom,326.19,604.64,2
17664,577689,United Kingdom,278.45,604.64,2
12944,539497,United Kingdom,286.95,604.51,2
12944,574387,United Kingdom,317.56,604.51,2
16732,574956,United Kingdom,603.75,603.75,1
12556,559665,Spain,312.9,603.71,2
12556,572065,Spain,290.81,603.71,2
12707,544470,France,603.42,603.42,1
17259,537374,United Kingdom,381.64,603.37,2
17259,560047,United Kingdom,221.73,603.37,2
15366,539285,United Kingdom,105.54,602.51,2
15366,568202,United Kingdom,496.97,602.51,2
17890,538652,United Kingdom,476.96,602.09,2
17890,541712,United Kingdom,125.13,602.09,2
12654,544302,Germany,166.6,601.98,5
12654,554711,Germany,123.05,601.98,5
12654,554713,Germany,48.1,601.98,5
12654,574071,Germany,171.23,601.98,5
12654,579276,Germany,93.0,601.98,5
14609,544152,United Kingdom,144.0,601.56,4
14609,556817,United Kingdom,151.2,601.56,4
14609,560599,United Kingdom,191.16,601.56,4
14609,568666,United Kingdom,115.2,601.56,4
16654,537415,United Kingdom,227.4,601.27,4
16654,550504,United Kingdom,274.45,601.27,4
16654,555561,United Kingdom,35.4,601.27,4
16654,560879,United Kingdom,64.02,601.27,4
12420,570000,Cyprus,600.39,600.39,1
18211,545686,United Kingdom,137.9,600.07,5
13243,554016,United Kingdom,600.07,600.07,1
18211,561280,United Kingdom,130.8,600.07,5
18211,566769,United Kingdom,151.5,600.07,5
18211,576080,United Kingdom,49.2,600.07,5
18211,573032,United Kingdom,130.67,600.07,5
12872,538086,United Kingdom,378.53,599.97,2
12872,541268,United Kingdom,221.44,599.97,2
12521,560635,Germany,599.68,599.68,1
14965,565433,United Kingdom,124.5,599.0,2
14965,565431,United Kingdom,474.5,599.0,2
17420,536385,United Kingdom,130.85,598.83,3
17420,557632,United Kingdom,260.66,598.83,3
17420,572094,United Kingdom,207.32,598.83,3
14467,542692,United Kingdom,131.7,598.76,4
14467,572490,United Kingdom,180.27,598.76,4
14467,576520,United Kingdom,172.65,598.76,4
14467,578009,United Kingdom,114.14,598.76,4
15720,576593,United Kingdom,598.73,598.73,1
13311,559806,United Kingdom,490.11,598.57,2
13311,580642,United Kingdom,108.46,598.57,2
13959,538511,United Kingdom,214.74,598.2,3
13959,545574,United Kingdom,122.7,598.2,3
16298,555593,United Kingdom,114.3,598.2,3
13959,567661,United Kingdom,260.76,598.2,3
16298,571732,United Kingdom,239.24,598.2,3
16298,576995,United Kingdom,244.66,598.2,3
14108,564800,United Kingdom,291.33,597.91,2
14108,575212,United Kingdom,306.58,597.91,2
17864,546089,United Kingdom,208.41,597.5,3
17864,566269,United Kingdom,272.31,597.5,3
17864,578853,United Kingdom,116.78,597.5,3
16788,548327,United Kingdom,297.17,597.48,2
16788,562711,United Kingdom,300.31,597.48,2
14645,546036,United Kingdom,240.1,597.09,2
14645,559056,United Kingdom,356.99,597.09,2
15381,546757,United Kingdom,282.3,596.85,2
15381,552565,United Kingdom,314.55,596.85,2
18246,550782,United Kingdom,232.9,596.1,2
18246,576668,United Kingdom,363.2,596.1,2
17658,553001,United Kingdom,317.6,595.42,2
17658,576196,United Kingdom,277.82,595.42,2
14284,566724,United Kingdom,252.1,595.25,2
14284,575179,United Kingdom,343.15,595.25,2
16325,549310,United Kingdom,190.82,594.24,3
16325,559313,United Kingdom,225.2,594.24,3
16325,572320,United Kingdom,178.22,594.24,3
15442,548981,United Kingdom,594.0,594.0,1
12917,562270,United Kingdom,594.0,594.0,1
16535,580526,United Kingdom,593.75,593.75,1
18232,554838,United Kingdom,107.85,592.97,4
18232,555000,United Kingdom,263.13,592.97,4
18232,558970,United Kingdom,129.64,592.97,4
18232,567287,United Kingdom,92.35,592.97,4
16203,536793,United Kingdom,170.7,592.9,4
16203,551159,United Kingdom,147.6,592.9,4
16203,560191,United Kingdom,60.0,592.9,4
16203,570799,United Kingdom,214.6,592.9,4
14692,543807,United Kingdom,121.25,591.55,4
14692,541795,United Kingdom,259.6,591.55,4
14692,550498,United Kingdom,99.45,591.55,4
14692,561201,United Kingdom,111.25,591.55,4
13276,565087,United Kingdom,137.38,590.93,2
13276,570118,United Kingdom,453.55,590.93,2
13270,537833,United Kingdom,590.0,590.0,1
13452,546480,United Kingdom,295.0,590.0,2
13452,547814,United Kingdom,295.0,590.0,2
14882,575968,United Kingdom,341.8,589.7,2
14882,574586,United Kingdom,247.9,589.7,2
18123,575083,United Kingdom,323.48,589.44,2
18123,576587,United Kingdom,265.96,589.44,2
16723,564300,United Kingdom,424.15,589.15,2
16723,566184,United Kingdom,165.0,589.15,2
16838,544911,United Kingdom,392.12,588.85,2
16838,554809,United Kingdom,196.73,588.85,2
14338,554935,United Kingdom,579.97,588.22,2
14338,558721,United Kingdom,8.25,588.22,2
15624,547922,United Kingdom,183.9,588.13,4
15624,553491,United Kingdom,127.5,588.13,4
15624,561511,United Kingdom,208.63,588.13,4
15624,563250,United Kingdom,68.1,588.13,4
17351,546405,United Kingdom,198.6,587.15,3
17351,557959,United Kingdom,228.7,587.15,3
17351,574316,United Kingdom,159.85,587.15,3
17014,569462,United Kingdom,188.05,586.33,3
17014,574896,United Kingdom,167.01,586.33,3
17014,580075,United Kingdom,231.27,586.33,3
17360,556107,United Kingdom,330.95,585.79,3
17360,578013,United Kingdom,111.91,585.79,3
17360,578019,United Kingdom,142.93,585.79,3
12384,562882,Switzerland,292.69,585.27,2
12384,575734,Switzerland,292.58,585.27,2
15222,541988,United Kingdom,585.0,585.0,1
16384,547098,United Kingdom,409.1,584.5,2
16384,566236,United Kingdom,175.4,584.5,2
16072,544910,United Kingdom,584.32,584.32,1
14023,548716,United Kingdom,273.14,584.07,2
14023,580299,United Kingdom,310.93,584.07,2
13557,545635,United Kingdom,240.68,584.06,2
13557,575903,United Kingdom,343.38,584.06,2
15762,568098,United Kingdom,315.31,583.75,2
15762,569705,United Kingdom,268.44,583.75,2
12426,554985,Germany,582.73,582.73,1
13427,552312,United Kingdom,214.5,582.6,3
13427,563018,United Kingdom,250.36,582.6,3
13427,577515,United Kingdom,117.74,582.6,3
17970,553034,United Kingdom,582.59,582.59,1
12695,553143,France,89.25,582.1,4
12695,564314,France,244.65,582.1,4
12695,569531,France,163.1,582.1,4
12695,580285,France,85.1,582.1,4
18095,540809,United Kingdom,374.75,580.05,2
18095,542707,United Kingdom,205.3,580.05,2
16906,548983,United Kingdom,114.64,579.77,4
16906,555584,United Kingdom,181.3,579.77,4
16906,553664,United Kingdom,99.0,579.77,4
16906,567288,United Kingdom,184.83,579.77,4
17142,550185,United Kingdom,579.0,579.0,1
13292,545184,United Kingdom,249.57,578.94,2
13292,573769,United Kingdom,329.37,578.94,2
17540,542386,United Kingdom,268.8,578.9,2
17540,576503,United Kingdom,310.1,578.9,2
12601,540769,Germany,144.26,577.06,5
12601,543550,Germany,113.1,577.06,5
12601,548412,Germany,111.0,577.06,5
12601,555417,Germany,68.1,577.06,5
12601,553885,Germany,140.6,577.06,5
14176,537523,United Kingdom,159.55,576.9,4
14176,541275,United Kingdom,121.2,576.9,4
14176,544061,United Kingdom,66.0,576.9,4
14176,544058,United Kingdom,230.15,576.9,4
16916,536742,United Kingdom,198.08,576.26,2
16916,576686,United Kingdom,378.18,576.26,2
15830,573937,United Kingdom,576.0,576.0,1
15550,543739,United Kingdom,137.9,575.63,4
15550,557786,United Kingdom,141.14,575.63,4
15550,564537,United Kingdom,154.24,575.63,4
15550,580688,United Kingdom,142.35,575.63,4
16345,572911,United Kingdom,575.41,575.41,1
13487,539730,United Kingdom,193.15,575.4,3
13487,552708,United Kingdom,215.65,575.4,3
13487,571007,United Kingdom,166.6,575.4,3
14167,540984,United Kingdom,148.35,574.84,4
14167,547226,United Kingdom,110.65,574.84,4
14167,558247,United Kingdom,143.1,574.84,4
14167,573583,United Kingdom,172.74,574.84,4
14400,559922,United Kingdom,574.7,574.7,1
12784,579790,Portugal,56.0,574.42,2
12784,578488,Portugal,518.42,574.42,2
15339,542100,United Kingdom,257.9,574.07,2
15339,569486,United Kingdom,316.17,574.07,2
15303,544661,United Kingdom,574.02,574.02,1
12879,567324,United Kingdom,367.2,573.22,3
12879,566170,United Kingdom,140.5,573.22,3
12879,572852,United Kingdom,65.52,573.22,3
15415,542611,United Kingdom,572.81,572.81,1
13379,561288,United Kingdom,136.29,572.56,3
13379,569231,United Kingdom,299.53,572.56,3
13379,575983,United Kingdom,136.74,572.56,3
13405,542146,United Kingdom,160.05,572.45,3
13405,553889,United Kingdom,397.4,572.45,3
13405,568375,United Kingdom,15.0,572.45,3
12816,557027,Poland,318.65,572.2,2
12816,565583,Poland,253.55,572.2,2
13816,569861,Germany,371.69,571.67,2
13816,576630,Germany,199.98,571.67,2
17616,537460,United Kingdom,326.4,571.2,3
17616,548217,United Kingdom,81.6,571.2,3
17616,557255,United Kingdom,163.2,571.2,3
15821,570228,United Kingdom,254.18,570.96,2
15821,572909,United Kingdom,316.78,570.96,2
15315,563361,United Kingdom,233.54,570.5,2
15315,569832,United Kingdom,336.96,570.5,2
14592,571241,United Kingdom,145.21,570.46,3
14592,569943,United Kingdom,263.96,570.46,3
14592,574573,United Kingdom,161.29,570.46,3
16667,545153,United Kingdom,203.35,570.13,2
16667,569232,United Kingdom,366.78,570.13,2
13939,542835,United Kingdom,184.5,568.55,3
13939,564144,United Kingdom,205.71,568.55,3
13939,576781,United Kingdom,178.34,568.55,3
13321,566746,United Kingdom,259.04,567.36,2
13321,568704,United Kingdom,308.32,567.36,2
17897,537653,United Kingdom,268.73,566.6,3
17897,536488,United Kingdom,165.89,566.6,3
17897,557397,United Kingdom,131.98,566.6,3
18150,554067,United Kingdom,227.58,566.58,3
18150,561008,United Kingdom,185.7,566.58,3
18150,574933,United Kingdom,153.3,566.58,3
16278,565056,United Kingdom,566.38,566.38,1
13894,543007,United Kingdom,160.85,564.62,3
13894,576640,United Kingdom,121.32,564.62,3
13894,576639,United Kingdom,282.45,564.62,3
15344,568333,United Kingdom,308.69,563.94,3
15344,574937,United Kingdom,151.95,563.94,3
15344,581500,United Kingdom,103.3,563.94,3
16933,550132,United Kingdom,224.73,563.23,2
16933,581381,United Kingdom,338.5,563.23,2
14753,566589,United Kingdom,563.15,563.15,1
17265,556473,United Kingdom,384.09,562.9,2
17265,561026,United Kingdom,178.81,562.9,2
12414,543027,Austria,153.76,562.41,3
12414,550998,Austria,242.8,562.41,3
12414,552202,Austria,165.85,562.41,3
12559,542926,Germany,75.6,561.71,2
12559,541877,Germany,486.11,561.71,2
13946,546788,United Kingdom,209.85,561.57,3
13946,554087,United Kingdom,276.12,561.57,3
13946,567632,United Kingdom,75.6,561.57,3
15655,549571,United Kingdom,560.67,560.67,1
13044,544591,United Kingdom,560.47,560.47,1
14273,549683,United Kingdom,112.8,559.97,4
14273,552041,United Kingdom,105.9,559.97,4
14273,561356,United Kingdom,231.35,559.97,4
14273,571852,United Kingdom,109.92,559.97,4
16275,554920,United Kingdom,559.87,559.87,1
18043,537772,United Kingdom,316.46,559.51,3
18043,553488,United Kingdom,135.35,559.51,3
18043,576540,United Kingdom,107.7,559.51,3
14177,556520,United Kingdom,118.08,559.41,4
14177,565577,United Kingdom,7.5,559.41,4
14177,565563,United Kingdom,183.83,559.41,4
14177,566744,United Kingdom,250.0,559.41,4
12866,545314,Belgium,559.12,559.12,1
17503,573780,United Kingdom,340.43,558.96,2
17503,581010,United Kingdom,218.53,558.96,2
12987,554788,United Kingdom,304.3,558.7,2
12987,568493,United Kingdom,254.4,558.7,2
13800,543107,United Kingdom,558.32,558.32,1
13260,570227,United Kingdom,557.62,557.62,1
17955,551962,United Kingdom,123.75,557.3,4
17955,551826,United Kingdom,8.4,557.3,4
17955,551823,United Kingdom,261.95,557.3,4
17955,554639,United Kingdom,163.2,557.3,4
17295,569824,United Kingdom,279.36,556.95,3
17295,575757,United Kingdom,147.1,556.95,3
17295,575754,United Kingdom,130.49,556.95,3
16385,537792,United Kingdom,148.23,555.89,3
16385,558878,United Kingdom,126.62,555.89,3
16385,570412,United Kingdom,281.04,555.89,3
14805,542598,United Kingdom,109.25,554.65,4
14805,571464,United Kingdom,144.65,554.65,4
14805,577408,United Kingdom,110.95,554.65,4
14805,578631,United Kingdom,189.8,554.65,4
14891,555518,United Kingdom,449.38,554.38,2
14891,560101,United Kingdom,105.0,554.38,2
14618,540274,United Kingdom,211.8,553.44,3
14618,579684,United Kingdom,84.24,553.44,3
14618,579260,United Kingdom,257.4,553.44,3
15068,547937,United Kingdom,239.96,553.36,2
15068,572517,United Kingdom,313.4,553.36,2
12363,549687,Unspecified,299.1,552.0,2
12363,563947,Unspecified,252.9,552.0,2
17674,537244,United Kingdom,300.66,551.04,2
17674,568320,United Kingdom,250.38,551.04,2
17291,543202,United Kingdom,550.8,550.8,1
17235,536745,United Kingdom,341.9,550.06,2
17235,576351,United Kingdom,208.16,550.06,2
12390,567530,Belgium,549.84,549.84,1
16340,564342,United Kingdom,549.07,549.07,1
16536,563933,United Kingdom,548.97,548.97,1
16031,549126,United Kingdom,305.63,548.94,2
16031,566033,United Kingdom,243.31,548.94,2
14474,572465,United Kingdom,547.66,547.66,1
16811,580608,United Kingdom,232.3,547.07,2
16811,578092,United Kingdom,314.77,547.07,2
17637,563442,United Kingdom,338.95,547.06,2
17637,575069,United Kingdom,208.11,547.06,2
16211,566326,United Kingdom,547.02,547.02,1
17520,571404,United Kingdom,546.81,546.81,1
12743,561661,Unspecified,199.08,546.43,2
12743,561658,Unspecified,347.35,546.43,2
14997,556811,United Kingdom,155.28,546.2,3
14997,566402,United Kingdom,278.4,546.2,3
14997,572466,United Kingdom,112.52,546.2,3
17806,579168,United Kingdom,546.04,546.04,1
12793,536990,Portugal,131.8,545.48,2
12793,540519,Portugal,413.68,545.48,2
16475,546321,United Kingdom,310.0,544.3,4
16475,558611,United Kingdom,57.9,544.3,4
16475,560501,United Kingdom,91.4,544.3,4
16475,566430,United Kingdom,85.0,544.3,4
13617,556480,United Kingdom,131.11,544.18,3
13617,563695,United Kingdom,234.59,544.18,3
13617,573376,United Kingdom,178.48,544.18,3
13390,568215,United Kingdom,544.08,544.08,1
16927,538594,United Kingdom,218.1,543.05,3
16927,545992,United Kingdom,123.35,543.05,3
16927,563411,United Kingdom,201.6,543.05,3
13278,573339,United Kingdom,542.73,542.73,1
16230,551713,United Kingdom,275.93,542.03,2
16230,555414,United Kingdom,266.1,542.03,2
17447,568794,United Kingdom,372.48,541.53,2
17447,573383,United Kingdom,169.05,541.53,2
17557,567323,United Kingdom,288.36,541.46,3
17557,572906,United Kingdom,150.8,541.46,3
17557,578804,United Kingdom,102.3,541.46,3
13874,539314,United Kingdom,540.45,540.45,1
13812,564638,Germany,278.74,539.0,3
13812,569860,Germany,139.88,539.0,3
13812,573284,Germany,120.38,539.0,3
14496,536570,United Kingdom,304.34,538.81,2
14496,542778,United Kingdom,234.47,538.81,2
15452,547083,United Kingdom,247.25,538.73,3
15452,568916,United Kingdom,166.08,538.73,3
15452,575595,United Kingdom,125.4,538.73,3
15469,563089,United Kingdom,304.3,538.55,2
15469,572104,United Kingdom,234.25,538.55,2
15539,580291,United Kingdom,538.46,538.46,1
17062,537077,United Kingdom,179.64,538.37,4
17062,538013,United Kingdom,114.79,538.37,4
17062,539214,United Kingdom,141.3,538.37,4
17062,542599,United Kingdom,102.64,538.37,4
17345,554916,United Kingdom,82.79,537.74,4
17345,554918,United Kingdom,45.54,537.74,4
17345,565856,United Kingdom,155.8,537.74,4
17345,578548,United Kingdom,253.61,537.74,4
14539,572838,United Kingdom,72.13,537.48,2
14539,578349,United Kingdom,465.35,537.48,2
16206,541240,United Kingdom,161.3,537.06,4
16206,553174,United Kingdom,127.45,537.06,4
16206,562565,United Kingdom,121.11,537.06,4
16206,571260,United Kingdom,127.2,537.06,4
15043,575125,United Kingdom,537.0,537.0,1
16804,546545,United Kingdom,118.05,536.99,3
16804,576876,United Kingdom,411.98,536.99,3
16804,576877,United Kingdom,6.96,536.99,3
16233,541135,United Kingdom,179.1,536.68,3
16233,537791,United Kingdom,147.4,536.68,3
16233,568997,United Kingdom,210.18,536.68,3
15535,541246,United Kingdom,22.2,536.4,4
15535,541244,United Kingdom,270.34,536.4,4
15535,550335,United Kingdom,118.85,536.4,4
15535,557315,United Kingdom,125.01,536.4,4
16142,548732,United Kingdom,535.34,535.34,1
12988,544463,United Kingdom,535.32,535.32,1
13000,538186,United Kingdom,201.75,534.85,3
13000,547721,United Kingdom,256.78,534.85,3
13000,564381,United Kingdom,76.32,534.85,3
13385,541123,United Kingdom,534.57,534.57,1
17443,551736,Canada,534.24,534.24,1
13434,565404,United Kingdom,72.84,534.24,2
13434,568332,United Kingdom,461.4,534.24,2
13217,562812,United Kingdom,52.02,533.98,3
13217,559113,United Kingdom,85.0,533.98,3
13217,561864,United Kingdom,396.96,533.98,3
15433,546856,United Kingdom,372.64,533.3,2
15433,552551,United Kingdom,160.66,533.3,2
